wavenumber_cm-1,wavelength_um,n_BaSO4,k_BaSO4,emissivity_BaSO4,n_SiO2,k_SiO2,emissivity_SiO2,n_coating,k_coating,emissivity_coating,planck_300K_norm
1493.810565801813,6.694289241844016,1.613606876097311,0.0009984689090919373,0.9448810426349382,1.357240900432313,0.0029772053208751846,0.9770309049804863,1.8797813426723795,0.0003042252928283839,0.906668012291239,0.20031363523124973
1494.3107221006562,6.692048616195637,1.6137065669547614,0.0009955824923852,0.9448673379342494,1.3575382260246027,0.0029694832951781274,0.9769984690730321,1.8798117224791802,0.00030340621180077607,0.9066635358124882,0.20003412936399975
1494.8108783994999,6.689809489951693,1.6138059699793414,0.0009927088688121057,0.9448536721436032,1.3578347812349543,0.0029617916495891508,0.9769661025204897,1.8798420205833577,0.0003025904927989994,0.9066590713595811,0.19975494725640178
1495.311034698343,6.68757186160761,1.6139050864448894,0.0009898479606883525,0.944840045093856,1.3581305690905787,0.0029541302222505328,0.9769338051207294,1.8798722373198353,0.0003017781174673153,0.9066546188832766,0.19947608868436648
1495.8111909971867,6.685335729660822,1.614003917617562,0.0009869996917476103,0.944826456616865,1.358425592602586,0.002946498852512521,0.9769015766722572,1.8799023730216664,0.0003009690656644204,0.9066501783346078,0.19919755342357556
1496.31134729603,6.683101092610777,1.6141024647559,0.0009841639858182494,0.9448129065454806,1.3587198547660946,0.0029388973807388933,0.9768694169742135,1.8799324280200516,0.0003001633202498695,0.90664574966488,0.1989193412494856
1496.8115035948733,6.680867948958921,1.614200729110879,0.000981340767173897,0.944799394713539,1.3590133585603363,0.0029313256483932864,0.9768373258263723,1.8799624026443515,0.0002993608630470157,0.9066413328256686,0.1986414519373267
1497.3116598937168,6.67863629720871,1.6142987119259724,0.0009785299611168718,0.9447859209558552,1.359306106948765,0.0029237834979177735,0.9768053030291408,1.8799922972220973,0.0002985616744591783,0.906636927768818,0.19836388526210658
1497.81181619256,6.676406135865596,1.6143964144372056,0.000975731493319897,0.944772485108215,1.359598102879162,0.002916270772894839,0.9767733483835578,1.8800221120790073,0.0002977657379268792,0.9066325344464383,0.19808664099861006
1498.3119724914036,6.674177463437024,1.614493837873215,0.0009729452899550134,0.9447590870073681,1.3598893492837398,0.0029087873179635217,0.9767414616912928,1.8800518475389962,0.00029697303473667964,0.9066281528109049,0.19780971892139984
1498.8121287902468,6.671950278432437,1.6145909834553018,0.0009701712778245787,0.9447457264910211,1.3601798490792467,0.0029013329787340135,0.9767096427546456,1.8800815039241905,0.0002961835469930298,0.9066237828148557,0.19753311880482025
1499.3122850890904,6.669724579363259,1.6146878523974892,0.0009674093841500714,0.9447324033978302,1.3604696051670702,0.0028939076019117017,0.9766778913765447,1.8801110815549391,0.00029539725763119636,0.9066194244111896,0.19725684042299543
